filename,emotion,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean,mfcc06_mean,mfcc07_mean,mfcc08_mean,mfcc09_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc21_mean,mfcc22_mean,mfcc23_mean,mfcc24_mean,mfcc25_mean,mfcc26_mean,mfcc27_mean,mfcc28_mean,mfcc29_mean,mfcc30_mean,mfcc31_mean,mfcc32_mean,mfcc33_mean,mfcc34_mean,mfcc35_mean,mfcc36_mean,mfcc37_mean,mfcc38_mean,mfcc39_mean,mfcc01_std,mfcc02_std,mfcc03_std,mfcc04_std,mfcc05_std,mfcc06_std,mfcc07_std,mfcc08_std,mfcc09_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc20_std,mfcc21_std,mfcc22_std,mfcc23_std,mfcc24_std,mfcc25_std,mfcc26_std,mfcc27_std,mfcc28_std,mfcc29_std,mfcc30_std,mfcc31_std,mfcc32_std,mfcc33_std,mfcc34_std,mfcc35_std,mfcc36_std,mfcc37_std,mfcc38_std,mfcc39_std,sc_band00_mean,sc_band01_mean,sc_band02_mean,sc_band03_mean,sc_band04_mean,sc_band05_mean,sc_band06_mean,sc_band00_std,sc_band01_std,sc_band02_std,sc_band03_std,sc_band04_std,sc_band05_std,sc_band06_std,lfcc01_mean,lfcc02_mean,lfcc03_mean,lfcc04_mean,lfcc05_mean,lfcc06_mean,lfcc07_mean,lfcc08_mean,lfcc09_mean,lfcc10_mean,lfcc11_mean,lfcc12_mean,lfcc13_mean,lfcc01_std,lfcc02_std,lfcc03_std,lfcc04_std,lfcc05_std,lfcc06_std,lfcc07_std,lfcc08_std,lfcc09_std,lfcc10_std,lfcc11_std,lfcc12_std,lfcc13_std
c31_i1_e1_s1.wav,Happy,-454.39971923828125,90.99170684814453,32.522315979003906,29.314868927001953,9.113629341125488,4.586620807647705,-0.3502742350101471,9.116560935974121,-2.705651044845581,0.6637442111968994,-7.624161243438721,-6.551050186157227,10.102316856384277,-2.153486490249634,-8.961557388305664,0.9367289543151855,-8.16943073272705,-0.8649136424064636,2.3852148056030273,1.9812308549880981,2.308788537979126,1.8152589797973633,-1.2715851068496704,1.5646631717681885,0.17208482325077057,3.8076417446136475,4.685452938079834,9.011813163757324,5.235930442810059,6.304590702056885,-2.0119645595550537,0.24759994447231293,-2.654245376586914,3.089573383331299,1.9960111379623413,1.6703801155090332,-2.3689703941345215,0.1846397966146469,-0.6095675230026245,153.0647735595703,54.4489631652832,35.37602996826172,32.72893142700195,22.039892196655273,21.346920013427734,17.317188262939453,10.663762092590332,13.566335678100586,8.484370231628418,10.568354606628418,10.602145195007324,14.437322616577148,7.744022369384766,12.288097381591797,9.394474983215332,10.693304061889648,9.467334747314453,10.595407485961914,8.661648750305176,7.088661193847656,8.6051607131958,6.956713676452637,8.418710708618164,9.348649024963379,9.741600036621094,11.298460960388184,12.69736099243164,10.930004119873047,12.137200355529785,7.907703399658203,6.395507335662842,7.876474857330322,5.034909725189209,5.758269786834717,5.736159801483154,5.141120910644531,4.744149684906006,4.123483180999756,21.22507852343665,16.548372104884223,18.88317177582977,19.409396174107716,18.697972384956365,18.879122665591613,23.90193626878858,5.516402168082088,5.485572802324697,6.100289520776181,3.9629494629013706,5.10539437798111,4.2104598999876,7.549565902870794,-10281.892578125,1455.8673095703125,520.3570556640625,469.03790283203125,145.8180694580078,73.38593292236328,-5.6043877601623535,145.86497497558594,-43.2904167175293,10.61990737915039,-121.98657989501953,-104.81680297851562,161.63706970214844,3463.46044921875,871.1834106445312,566.0164794921875,523.6629028320312,352.6382751464844,341.55072021484375,277.07501220703125,170.6201934814453,217.06137084960938,135.7499237060547,169.0936737060547,169.6343231201172,230.99716186523438
c31_i1_e1_s10.wav,Happy,-460.5943603515625,77.44834899902344,42.06980895996094,38.336605072021484,7.681445121765137,9.550846099853516,0.579556405544281,3.578226327896118,-7.48973274230957,2.6878750324249268,-9.526978492736816,-6.948010444641113,12.166876792907715,-4.758307933807373,-3.4013373851776123,0.32423651218414307,-4.594050884246826,-1.0784034729003906,0.2317894995212555,0.3541626036167145,-0.2750135660171509,1.4696776866912842,-1.4846000671386719,3.7760965824127197,-1.128212571144104,7.6989216804504395,2.2510454654693604,9.490154266357422,1.96149480342865,3.061662197113037,-1.8649669885635376,0.26045945286750793,-0.033500030636787415,1.106195092201233,3.251779794692993,1.0043631792068481,-0.8392526507377625,0.3180684745311737,0.9592214226722717,127.5634994506836,45.42667007446289,27.745018005371094,29.501720428466797,25.693960189819336,13.978108406066895,17.012758255004883,12.213119506835938,17.64796257019043,8.714241027832031,10.377342224121094,10.559510231018066,16.889841079711914,11.311767578125,9.11935043334961,9.616427421569824,11.916893005371094,12.378357887268066,9.57381820678711,9.766449928283691,7.966049671173096,6.816235065460205,6.530240535736084,9.028873443603516,8.491911888122559,12.942334175109863,8.942876815795898,14.191947937011719,11.50090503692627,8.523701667785645,5.391643524169922,6.142165184020996,4.436103343963623,5.1490983963012695,5.438653945922852,5.0297722816467285,5.182594299316406,4.471050262451172,4.109161853790283,19.49363543099722,17.255612646054054,20.064702961892717,18.391917266882185,19.374179441483673,20.164025076067716,22.898589893858478,5.490917391503783,5.453275457893447,7.384326691391874,3.7399319986468864,5.854532833215645,5.255139619342189,7.238840827757673,-10422.0615234375,1239.173583984375,673.116943359375,613.3856811523438,122.90312194824219,152.81353759765625,9.272902488708496,57.25162124633789,-119.83572387695312,43.00600051879883,-152.43165588378906,-111.16816711425781,194.67002868652344,2886.432373046875,726.8267211914062,443.9202880859375,472.02752685546875,411.1033630371094,223.6497344970703,272.2041320800781,195.409912109375,282.3674011230469,139.4278564453125,166.0374755859375,168.95216369628906,270.2374572753906
c31_i1_e1_s2.wav,Happy,-477.2359313964844,73.93708038330078,36.33328628540039,30.254446029663086,12.46583080291748,12.283540725708008,3.573511838912964,8.809958457946777,-4.705109596252441,2.0718741416931152,-7.7728271484375,-9.22819995880127,4.535874843597412,-1.5311946868896484,-3.719663619995117,1.6880625486373901,-2.3580667972564697,-1.757460117340088,1.2546685934066772,1.9017034769058228,3.182417392730713,4.303792953491211,-1.133811354637146,3.717785596847534,0.6064203381538391,3.671295404434204,0.9653303027153015,6.04206657409668,0.7204978466033936,2.6930644512176514,-2.7250795364379883,0.3247206211090088,-1.1459583044052124,3.1287591457366943,1.6998991966247559,2.148604393005371,-1.4641401767730713,0.6608501076698303,0.5773901343345642,147.0171356201172,46.119140625,26.01031494140625,25.457805633544922,19.279590606689453,13.270028114318848,13.665909767150879,9.314404487609863,15.545613288879395,7.614145755767822,11.189813613891602,12.178838729858398,11.260757446289062,8.355012893676758,10.415426254272461,12.230354309082031,9.760611534118652,9.650773048400879,9.144285202026367,8.894270896911621,9.094274520874023,6.359286308288574,9.502683639526367,9.121682167053223,6.947895050048828,8.502100944519043,9.397354125976562,10.694942474365234,9.034090042114258,7.391038417816162,6.266016960144043,4.5667290687561035,5.311586380004883,4.05237340927124,4.52201509475708,4.601992607116699,6.1085333824157715,4.310024738311768,4.365959644317627,19.735323460753705,16.09637360745685,17.927029794499983,18.347238932394735,17.259374982754878,17.341212836936386,22.210859381137297,5.469783222300578,5.097987157037163,6.459643685043181,3.724058289062054,4.537366754004385,3.980791126250271,7.322281145859064,-10798.6181640625,1182.9932861328125,581.3325805664062,484.0711364746094,199.4532928466797,196.53665161132812,57.17618942260742,140.95933532714844,-75.28175354003906,33.149986267089844,-124.365234375,-147.6511993408203,72.5739974975586,3326.6181640625,737.90625,416.1650390625,407.32489013671875,308.47344970703125,212.32044982910156,218.65455627441406,149.0304718017578,248.7298126220703,121.82633209228516,179.03701782226562,194.86141967773438,180.172119140625
c31_i1_e1_s3.wav,Happy,-487.94915771484375,76.87274932861328,36.62845993041992,34.76579284667969,13.2376070022583,5.693119049072266,2.7830913066864014,9.44697380065918,-6.715451717376709,-1.9174304008483887,-3.8820667266845703,-6.667080879211426,2.8559329509735107,2.101592540740967,-3.747539520263672,1.4747648239135742,-7.010471820831299,-1.1714993715286255,1.2045509815216064,2.012537956237793,0.5773495435714722,4.795356273651123,-1.8228247165679932,2.1437222957611084,2.457707166671753,6.938257694244385,5.7559123039245605,6.529081344604492,2.1052868366241455,-0.6356748342514038,-2.7297000885009766,-0.7881039381027222,0.5589877367019653,2.7095870971679688,1.051427960395813,0.6652459502220154,0.45018133521080017,-0.19472451508045197,0.7601229548454285,164.34860229492188,44.05118942260742,36.40243148803711,21.272655487060547,20.979997634887695,19.72066307067871,15.762445449829102,9.347381591796875,16.77385902404785,7.1958394050598145,10.59968090057373,9.5504789352417,9.019471168518066,9.446798324584961,8.555051803588867,9.016899108886719,9.603414535522461,7.5295867919921875,6.885669708251953,6.244816780090332,7.976373672485352,6.030635833740234,7.319447040557861,7.214934349060059,7.547177314758301,11.822593688964844,10.841967582702637,11.594046592712402,8.163310050964355,6.390674114227295,4.8562421798706055,6.044788837432861,4.895594120025635,4.452658176422119,4.778138637542725,3.5960397720336914,4.604403972625732,3.49544358253479,4.234704494476318,20.82558358727964,15.823630628482649,18.525827474456833,18.889553863210857,16.95655609657647,17.390743311748142,21.543680373567398,5.525774032334813,5.396403746985328,6.922256991452486,3.850437158706942,4.2400526170334745,4.140273127092329,8.701854183620654,-11041.029296875,1229.9639892578125,586.0553588867188,556.252685546875,211.8017120361328,91.08990478515625,44.52946090698242,151.15158081054688,-107.44722747802734,-30.67888641357422,-62.113067626953125,-106.67329406738281,45.69492721557617,3718.784423828125,704.8190307617188,582.4389038085938,340.36248779296875,335.6799621582031,315.5306091308594,252.19912719726562,149.55810546875,268.3817443847656,115.13343048095703,169.5948944091797,152.8076629638672,144.31153869628906
c31_i1_e1_s4.wav,Happy,-453.4526062011719,72.49067687988281,32.83974838256836,30.389062881469727,5.416512966156006,12.969318389892578,3.0860838890075684,7.223869800567627,-6.64127254486084,-1.9783905744552612,-4.098629474639893,-13.04228401184082,2.9091591835021973,-1.2571090459823608,-4.800629615783691,1.4809815883636475,-3.4411675930023193,3.5153589248657227,1.0468950271606445,4.343945026397705,3.6264655590057373,7.9963884353637695,-0.5779245495796204,4.262553691864014,1.58247971534729,1.2117286920547485,3.064155340194702,2.008385419845581,2.4685933589935303,0.2925792932510376,-1.5100884437561035,-0.29448631405830383,0.13601121306419373,0.40090784430503845,1.736637830734253,3.5265486240386963,-0.7617224454879761,-0.8801295161247253,0.30544158816337585,149.3399658203125,44.056549072265625,31.59902000427246,23.47827911376953,23.952938079833984,15.2372465133667,15.991094589233398,9.113322257995605,17.606840133666992,8.741703987121582,9.664727210998535,12.550284385681152,10.546651840209961,8.694955825805664,11.84123706817627,12.25498104095459,13.230090141296387,12.894102096557617,8.381826400756836,10.208992958068848,9.246894836425781,11.860711097717285,10.758514404296875,8.444485664367676,9.644925117492676,10.192266464233398,9.512518882751465,11.531255722045898,8.16900634765625,9.025594711303711,5.2729997634887695,6.001118183135986,4.609655857086182,5.275464057922363,6.769781589508057,5.895297527313232,6.229092597961426,5.8946003913879395,5.443580627441406,20.184907912465167,16.9820496136533,18.77332889870095,19.185678204251364,18.24195168263282,18.975685434804678,23.093398236454718,5.208058988448684,5.663675189516266,6.205230802668247,4.874700748885204,4.905804528231773,4.966543217540606,8.264911351969136,-10260.4609375,1159.850830078125,525.4359741210938,486.2250061035156,86.6642074584961,207.50909423828125,49.377342224121094,115.58191680908203,-106.26036071777344,-31.65424919128418,-65.57807159423828,-208.67654418945312,46.546546936035156,3379.177978515625,704.90478515625,505.5843200683594,375.6524658203125,383.24700927734375,243.7959442138672,255.85751342773438,145.8131561279297,281.7094421386719,139.8672637939453,154.63563537597656,200.80455017089844,168.74642944335938
c31_i1_e1_s5.wav,Happy,-469.5478210449219,78.27813720703125,37.441524505615234,39.996788024902344,11.50948715209961,8.515666007995605,1.7661784887313843,6.090580940246582,-7.479264259338379,3.0600860118865967,-4.778759479522705,-4.780341148376465,9.098679542541504,-2.185915946960449,-6.123873710632324,-4.388599395751953,-5.435719966888428,-1.5177754163742065,1.6059951782226562,2.0261948108673096,1.7828081846237183,5.632056713104248,1.1365896463394165,6.8792009353637695,6.497706413269043,6.629379749298096,5.900815010070801,3.046931028366089,-2.3448667526245117,0.4935224652290344,-1.7225701808929443,1.1326545476913452,-0.1750992089509964,1.9485158920288086,1.489469051361084,1.718448519706726,-0.9792079925537109,0.9824577569961548,0.1465553343296051,155.97120666503906,38.02724075317383,35.88086700439453,27.54646873474121,18.823076248168945,20.963214874267578,17.795515060424805,10.833080291748047,16.329416275024414,6.731052398681641,9.149044036865234,9.033568382263184,13.9908447265625,11.14210319519043,10.004973411560059,7.480875492095947,11.668957710266113,8.977727890014648,12.07005500793457,9.446943283081055,10.138995170593262,9.300335884094238,9.548598289489746,9.000578880310059,11.987409591674805,12.35328483581543,8.962576866149902,7.648108959197998,7.878233432769775,6.921571731567383,6.1065144538879395,5.034602642059326,4.837163925170898,4.649285316467285,5.219909191131592,3.9405791759490967,5.334524631500244,5.277924537658691,5.161311149597168,20.055666480426716,17.341038891232937,19.780325911616554,17.309986567956425,17.632989648509362,18.041804873163834,21.936877069253853,6.001103087809852,5.829950443205685,7.239844112383817,3.7252905907490725,4.1031014881551915,4.383232865043046,7.334857695833123,-10624.6552734375,1252.4501953125,599.0643920898438,639.9486083984375,184.15179443359375,136.2506561279297,28.25885581970215,97.44929504394531,-119.66822814941406,48.96137619018555,-76.46015167236328,-76.48545837402344,145.57887268066406,3529.2255859375,608.4358520507812,574.0938720703125,440.7434997558594,301.1692199707031,335.41143798828125,284.7282409667969,173.32928466796875,261.2706604003906,107.69683837890625,146.38470458984375,144.53709411621094,223.853515625
c31_i1_e1_s6.wav,Happy,-465.77984619140625,74.23278045654297,34.29759979248047,34.53855514526367,8.016282081604004,11.120772361755371,5.038498878479004,6.6289238929748535,-7.113900184631348,3.3391923904418945,-3.633329153060913,-5.42064905166626,5.084710121154785,-1.4036519527435303,-4.964234828948975,-2.8662562370300293,-4.561217308044434,-1.261720061302185,1.3011305332183838,3.0862696170806885,1.8911241292953491,5.722897052764893,-0.7969430088996887,2.714416980743408,2.267481565475464,4.767171859741211,4.749354839324951,5.386248588562012,3.1400909423828125,1.171938419342041,-1.5308196544647217,-0.19153621792793274,1.0844625234603882,3.3005435466766357,0.9328520894050598,0.30361780524253845,-1.1986312866210938,1.7647329568862915,0.12645544111728668,141.20518493652344,47.77031326293945,27.604909896850586,28.061016082763672,23.3848819732666,15.591755867004395,14.074928283691406,9.172581672668457,17.478240966796875,8.051931381225586,10.962141990661621,13.905913352966309,11.663287162780762,7.158734321594238,7.785747528076172,8.538360595703125,8.208038330078125,7.9265923500061035,9.508146286010742,9.249025344848633,8.580337524414062,8.513776779174805,8.038904190063477,8.625612258911133,9.748634338378906,8.381194114685059,12.829302787780762,11.69652271270752,11.380781173706055,9.207674026489258,7.194559574127197,6.283647060394287,4.67361307144165,5.182745933532715,5.196037769317627,4.990461349487305,6.271871089935303,4.728443622589111,4.1937336921691895,20.088368269187413,16.576265278094404,18.3566613578691,17.73257038287415,17.788843921609583,17.97326357198702,21.969985435341066,4.896396126281116,6.11539626853541,6.66750787301164,4.680615547340511,4.9647690309032155,4.443124636782775,6.974834486736285,-10539.39453125,1187.7244873046875,548.7615966796875,552.6168823242188,128.26051330566406,177.93235778808594,80.61598205566406,106.06278228759766,-113.82240295410156,53.42707824707031,-58.13326644897461,-86.73038482666016,81.35536193847656,3195.10888671875,764.3250122070312,441.6785583496094,448.97625732421875,374.1581115722656,249.4680938720703,225.1988525390625,146.7613067626953,279.65185546875,128.83090209960938,175.39427185058594,222.49461364746094,186.6125946044922
c31_i1_e1_s7.wav,Happy,-430.719482421875,77.93855285644531,29.05133819580078,31.994197845458984,4.8622965812683105,8.93774700164795,0.37995168566703796,5.669459819793701,-12.33049201965332,-0.6894065737724304,-2.818324565887451,-11.575677871704102,7.780579566955566,0.28389960527420044,1.143781065940857,1.4495948553085327,-5.397602081298828,0.01080001424998045,-1.6346001625061035,2.238966464996338,-0.8795064687728882,5.516218185424805,-0.10883450508117676,4.593735694885254,5.697612285614014,3.4264535903930664,6.030298233032227,4.953180313110352,4.719298839569092,1.4961515665054321,-0.25833645462989807,-1.1078985929489136,-1.068617582321167,2.9890377521514893,-0.6411201357841492,0.8876335620880127,-1.3824419975280762,1.408599853515625,-0.11036229878664017,153.0494384765625,50.51308059692383,30.964500427246094,30.08278465270996,23.129587173461914,19.711904525756836,18.368791580200195,11.589003562927246,20.741119384765625,9.019109725952148,10.249334335327148,14.716533660888672,14.575586318969727,11.527701377868652,12.250633239746094,9.855894088745117,10.269777297973633,8.369095802307129,7.424243450164795,10.729377746582031,9.723219871520996,10.813105583190918,10.266138076782227,10.805027961730957,11.909661293029785,12.020590782165527,11.632888793945312,12.69631576538086,11.076766014099121,8.125514030456543,5.5161590576171875,6.392308235168457,4.690352916717529,5.309463024139404,5.263454437255859,5.364886283874512,5.063751220703125,4.428358554840088,4.5747833251953125,21.396884381689855,17.390035361577247,20.615191230374304,18.842078736780387,17.789086154672038,19.215841633288214,22.063872557627374,5.942118754485008,6.2558307495217225,7.572830156883077,4.843336558643314,4.705967570296254,5.6010950100143,8.10305644444084,-9746.0693359375,1247.016845703125,464.8214111328125,511.90716552734375,77.79674530029297,143.0039520263672,6.079226970672607,90.71135711669922,-197.28787231445312,-11.030505180358887,-45.09319305419922,-185.21084594726562,124.48927307128906,3463.11328125,808.2092895507812,495.4320068359375,481.3245544433594,370.0733947753906,315.3904724121094,293.9006652832031,185.42405700683594,331.85791015625,144.30575561523438,163.98934936523438,235.46453857421875,233.20938110351562
c31_i1_e1_s8.wav,Happy,-451.0780334472656,77.34481811523438,37.204315185546875,40.272857666015625,5.367007255554199,8.135467529296875,-1.4564378261566162,6.096648216247559,-9.990544319152832,2.9400112628936768,-6.1612372398376465,-8.549077033996582,7.8207011222839355,-2.3920199871063232,-2.5732784271240234,1.0891834497451782,-4.23537540435791,1.8282290697097778,-0.02386314608156681,2.9172275066375732,0.43319711089134216,2.5809388160705566,-1.6018620729446411,6.63412618637085,5.000866413116455,7.696221351623535,4.936625003814697,3.0571227073669434,-0.4245162308216095,-0.14845602214336395,-1.1387529373168945,-0.5427916646003723,0.8627533912658691,0.9101266264915466,0.8475854992866516,1.8586015701293945,0.11140476167201996,1.1169450283050537,0.12970201671123505,154.26498413085938,41.88014602661133,26.043489456176758,28.59412956237793,25.209596633911133,16.172903060913086,16.090126037597656,9.523811340332031,19.668140411376953,9.615952491760254,11.358476638793945,13.428714752197266,14.193511962890625,10.921573638916016,12.312153816223145,11.295723915100098,11.384385108947754,11.801468849182129,11.88613224029541,11.67896842956543,9.915900230407715,9.387372970581055,10.287063598632812,9.901013374328613,11.454914093017578,12.240252494812012,12.84936237335205,10.300628662109375,7.598451137542725,7.7940521240234375,6.590534687042236,6.454418659210205,5.448817253112793,5.3921122550964355,4.760923862457275,6.137202739715576,6.190865516662598,6.188092231750488,5.512455940246582,21.591437997681087,17.230432724962515,20.254769351165255,18.89387888482092,18.1521068784514,18.37793700756684,23.074397972144546,5.5490784636629735,5.746137779205077,6.946054587704159,4.804107779237118,5.073175683138676,4.889134722994236,7.015575231983922,-10206.73046875,1237.51708984375,595.26904296875,644.36572265625,85.87211608886719,130.16748046875,-23.30300521850586,97.54637145996094,-159.8487091064453,47.04018020629883,-98.57979583740234,-136.7852325439453,125.13121795654297,3490.6181640625,670.0823364257812,416.6958312988281,457.5060729980469,403.3535461425781,258.7664489746094,257.4420166015625,152.3809814453125,314.69024658203125,153.85523986816406,181.73562622070312,214.85943603515625,227.09619140625
c31_i1_e1_s9.wav,Happy,-466.7153015136719,83.14866638183594,45.78377914428711,40.917545318603516,5.285834312438965,7.081028938293457,1.7935097217559814,6.827093124389648,-9.059603691101074,5.049647331237793,-6.50745153427124,-9.012495994567871,10.401382446289062,-4.56657600402832,-7.918898582458496,-3.3640453815460205,-9.918063163757324,-1.7051600217819214,4.009922981262207,5.946857929229736,8.163969039916992,8.563396453857422,1.0743368864059448,8.974498748779297,-0.6038281321525574,7.128880977630615,-2.6568665504455566,1.558924913406372,-1.4565154314041138,2.2477827072143555,0.1587686538696289,-2.555795431137085,-0.18131886422634125,-1.5592350959777832,1.071902871131897,-0.2065977305173874,-1.2444452047348022,1.909160852432251,0.5797306895256042,137.4604949951172,44.96898651123047,27.438079833984375,25.842201232910156,22.416454315185547,20.635061264038086,14.931591033935547,11.444389343261719,17.16376495361328,8.777322769165039,10.3079833984375,10.82017993927002,14.565803527832031,8.177458763122559,10.57142162322998,8.268826484680176,10.387042999267578,7.879700183868408,11.420721054077148,13.15247917175293,12.074041366577148,12.351383209228516,12.24062728881836,13.835328102111816,9.008875846862793,10.874794006347656,10.36489486694336,8.147979736328125,9.370223045349121,6.890188694000244,5.939139366149902,5.850732326507568,4.476970195770264,5.576450824737549,4.3470306396484375,5.64930534362793,6.707620143890381,7.364567279815674,5.155721187591553,19.01840020280831,17.411993109631876,19.787954262592347,20.051529066225363,18.22689463338332,19.843606092316755,22.8632790638111,5.588799899483384,5.396514214837292,6.5474172237993224,4.363922279305771,4.722219422122558,5.018394795847825,7.592702378026206,-10560.5615234375,1330.378662109375,732.5404663085938,654.6807250976562,84.57334899902344,113.29646301269531,28.696155548095703,109.23348999023438,-144.9536590576172,80.79435729980469,-104.11922454833984,-144.19993591308594,166.422119140625,3110.3759765625,719.5037841796875,439.00927734375,413.4752197265625,358.66326904296875,330.1609802246094,238.90545654296875,183.1102294921875,274.6202392578125,140.43716430664062,164.927734375,173.1228790283203,233.0528564453125
